0	within	8.473763
1	minutes	8.660637
2	after	3.9457035
3	the	1.0498695
4	stock	5.174864
5	market	0.7808256
6	closed	4.792722
7	friday	4.757124
8	,	1.3459997
9	i	6.2690363
10	called	8.038256
11	sen.	10.311238
12	bill	8.88234
13	bradley	9.19782
14	of	5.0981264
15	new	4.849786
16	jersey	2.9722776
17	,	0.83883286
18	advised	9.382853
19	him	3.9656644
20	that	2.407618
21	the	1.54002
22	dow	7.434051
23	jones	0.20553398
24	industrial	1.028966
25	average	0.14191818
26	had	2.943349
27	declined	7.062967
28	by	5.2089944
29	190	9.844424
0	points	8.450974
1	late	6.9407864
2	that	5.0805383
3	afternoon	6.4041433
4	,	1.4488897
5	and	3.5599365
6	OOV	3.028277
7	informed	10.921631
8	him	7.608655
9	that	2.6686778
10	he	3.768849
11	and	5.279498
12	his	3.4665575
13	fellow	4.801859
14	democrats	6.6361985
15	were	5.1096377
16	to	5.717119
17	blame	6.694153
18	.	3.2182736
19	EOS	0.013458252
20	they	4.65006
21	had	4.171724
22	dealt	10.625004
23	a	2.9578485
24	major	4.19707
25	setback	6.8573484
26	that	3.2934818
27	afternoon	8.3536215
28	to	4.107759
29	president	9.483954
0	bush	8.396748
1	's	2.633318
2	capital-gains	7.8434286
3	tax	1.6008401
4	cut	2.3167648
5	proposal	11.00066
6	,	3.005064
7	which	3.3416076
8	had	4.1163435
9	seemed	8.018545
10	in	3.9645815
11	the	1.2326374
12	bag	11.335442
13	after	7.2621474
14	it	3.9689622
15	passed	8.609442
16	the	1.8152537
17	house	6.1810246
18	OOV	3.6064973
19	earlier	9.276118
20	in	3.6305747
21	the	1.4976826
22	month	5.0716586
23	.	1.085496
24	EOS	0.0038204193
25	sen.	7.420661
26	bradley	10.591896
27	has	4.725447
28	it	6.3922524
29	in	4.3204775
0	his	6.321001
1	mind	5.917698
2	that	3.3710933
3	such	6.713538
4	a	2.2450252
5	tax	7.0017323
6	cut	3.708188
7	would	3.2923641
8	OOV	4.0609503
9	the	1.8717136
