0	within	8.929505
1	minutes	11.206152
2	after	5.647373
3	the	0.82084227
4	stock	4.8318224
5	market	1.0796981
6	closed	7.0515466
7	friday	5.5518885
8	,	1.3526573
9	i	7.1432495
10	called	8.460053
11	sen.	10.567657
12	bill	9.498986
13	bradley	12.441475
14	of	5.4444523
15	new	7.885538
16	jersey	8.446412
17	,	1.1322551
18	advised	9.5043335
19	him	3.9922647
20	that	2.6774673
21	the	1.6117778
22	dow	6.248899
23	jones	0.12666702
24	industrial	0.30204582
25	average	0.026259422
26	had	5.606475
27	declined	6.522608
28	by	6.4793453
29	190	10.037415
0	points	8.380022
1	late	6.7948093
2	that	5.286497
3	afternoon	9.093187
4	,	2.2722297
5	and	2.7638583
6	OOV	2.7391462
7	informed	10.836277
8	him	5.878249
9	that	3.5361204
10	he	3.7753243
11	and	5.509395
12	his	4.301242
13	fellow	6.730506
14	democrats	9.85363
15	were	5.8939533
16	to	4.998273
17	blame	8.24853
18	.	1.974885
19	EOS	0.14366817
20	they	4.641819
21	had	4.453053
22	dealt	14.070602
23	a	1.4349818
24	major	4.7654324
25	setback	7.181699
26	that	4.558516
27	afternoon	9.916176
28	to	3.8616648
29	president	8.616979
0	bush	9.019837
1	's	2.9639997
2	capital-gains	8.75784
3	tax	3.0119247
4	cut	3.8137884
5	proposal	9.688058
6	,	2.0844855
7	which	2.5895085
8	had	4.1180143
9	seemed	9.514229
10	in	3.8115835
11	the	1.2082076
12	bag	11.040195
13	after	7.394867
14	it	3.4437876
15	passed	8.9783125
16	the	3.9670486
17	house	7.601308
18	OOV	3.120051
19	earlier	8.36292
20	in	3.4098463
21	the	1.2561321
22	month	5.3734474
23	.	1.2982445
24	EOS	0.017056465
25	sen.	7.766163
26	bradley	8.957132
27	has	3.1989374
28	it	7.813149
29	in	4.9406667
0	his	6.310939
1	mind	6.486377
2	that	3.4062061
3	such	6.2745075
4	a	1.9924693
5	tax	7.408652
6	cut	4.4882827
7	would	6.423131
8	OOV	3.5169964
9	the	1.9557433
10	tax	6.2436914
11	reform	6.4570117
12	he	7.3826833
13	helped	5.4587307
14	engineer	14.655849
15	in	6.0101666
16	1986	6.4272757
17	.	1.2357669
18	EOS	0.4462309
19	but	3.3038964
20	he	3.4202533
21	knows	7.197301
22	that	1.9295735
23	as	5.579857
24	many	3.360342
25	as	1.7551851
26	20	6.7380285
27	of	4.364137
28	his	4.3108573
29	fellow	7.8088827
0	democrats	9.592862
1	are	3.595715
2	OOV	2.644462
3	to	2.3844123
4	vote	7.8531365
5	for	3.4237118
6	the	1.0257473
7	cut	9.297097
8	,	2.782164
9	popular	12.500178
10	among	8.884799
11	their	3.9712868
12	constituents	7.001892
13	.	0.85085106
14	EOS	0.11797714
15	as	5.0275726
16	a	2.2948484
17	result	1.1310606
18	,	1.0716028
19	he	2.9668188
20	took	5.999864
21	the	2.1236372
22	lead	8.120065
23	in	3.7219434
24	arguing	12.330774
25	that	0.36369324
26	the	1.2808919
27	cut	8.844637
28	should	6.714546
29	be	0.5454712
0	blocked	11.91102
1	on	5.3485928
2	procedural	10.237075
3	grounds	5.6646705
4	.	0.71231556
5	EOS	0.029916763
6	he	3.9878135
7	helped	5.8557262
8	persuade	9.23914
9	10	7.7121143
10	of	3.280891
11	these	5.83442
12	senators	8.206723
13	to	2.8254547
14	support	5.4517784
15	him	12.560039
16	and	3.4024415
17	majority	8.89015
18	leader	3.1839762
19	george	4.1682386
20	mitchell	1.1912117
21	on	5.2269406
22	these	6.8280396
23	grounds	7.070503
24	.	1.0682039
25	EOS	0.022374153
26	the	1.8649979
27	budget	7.724816
28	reconciliation	12.06288
29	had	6.065012
0	to	3.9243717
1	be	2.882556
2	dealt	11.477003
3	with	1.2885675
4	by	6.0717983
5	the	2.1162148
6	oct.	8.888966
7	15	3.053327
8	deadline	12.464236
9	,	1.7713733
10	and	2.5252075
11	these	6.9107947
12	senate	8.302476
13	democrats	7.557681
14	refused	8.831822
15	to	2.0820127
16	agree	8.726553
17	to	1.8692493
18	allow	7.088658
19	a	3.1639285
20	vote	6.569113
21	to	1.0814743
22	OOV	3.3714356
23	capital	5.9642663
24	gains	5.5150957
25	to	3.1552486
26	the	2.244092
27	budget	6.79168
28	bill	5.0758257
29	,	2.2081962
0	knowing	11.349746
1	it	3.3128538
2	would	3.2608695
3	pass	8.438472
4	.	3.1243415
5	EOS	0.089390755
6	denied	12.111517
7	a	3.492168
8	vote	7.293931
9	on	2.2099662
10	substance	11.637726
11	,	2.3001947
12	the	2.4528365
13	gop	8.4872265
14	leadership	7.256426
15	in	4.6988635
16	the	3.724896
17	senate	6.8724084
18	on	5.2845936
19	friday	5.379614
20	morning	7.547291
21	was	5.5751114
22	OOV	2.7505932
23	with	4.212376
24	a	1.6087065
25	hard	8.431857
26	choice	8.077198
27	.	1.0715857
28	EOS	0.063975334
29	it	4.131179
0	could	7.1746187
1	throw	7.6682568
2	in	2.3609695
3	the	1.3508391
4	OOV	2.252204
5	and	3.2341838
6	hope	9.430838
7	to	1.5309987
8	win	6.1914997
9	on	5.897798
10	capital	5.5484924
11	gains	6.5672746
12	late	8.758226
13	this	3.4553695
14	month	1.7390089
15	,	2.0817251
16	or	3.2959056
17	it	4.0902796
18	could	4.9472995
19	follow	6.46447
20	the	1.8317838
21	white	7.159504
22	house	0.6268673
23	strategy	7.3051972
24	,	2.2640405
25	to	4.2224946
26	veto	8.222529
27	reconciliation	13.464655
28	unless	8.489405
29	capital	9.173891
0	gains	8.378833
1	was	5.373029
2	OOV	2.5882678
3	.	3.0860763
4	EOS	0.04014492
5	the	1.8556309
6	u.s.	5.201724
7	chamber	8.809497
8	of	2.181059
9	commerce	6.340969
10	has	3.8764768
11	been	1.8086901
12	in	4.23422
13	the	2.0239887
14	OOV	1.9037175
15	in	4.7184505
16	supporting	10.941327
17	the	3.5960884
18	bush	7.498247
19	proposal	7.6479692
20	.	1.5502954
21	EOS	0.022665977
22	it	4.0955276
23	endorsed	10.943526
24	the	0.993855
25	white	6.730298
26	house	0.4385786
27	strategy	7.5861416
28	,	1.787622
29	OOV	3.3597465
0	it	5.367846
1	to	4.8765607
2	be	2.415317
3	the	3.9535098
4	OOV	2.2830915
5	way	6.8492093
6	to	1.8047967
7	victory	11.63379
8	.	1.4630718
9	EOS	0.043546677
10	at	4.763237
11	noon	10.123355
12	friday	7.663579
13	,	0.6098795
14	a	3.0346441
15	senior	9.854169
16	white	8.250008
17	house	2.5312233
18	official	6.320702
19	advised	10.025367
20	richard	8.3307705
21	OOV	1.4845991
22	,	0.3060131
23	the	3.2948732
24	chamber	8.353322
25	's	4.8854365
26	chief	1.0466967
27	economist	2.857129
28	,	3.9702044
29	that	6.0116167
0	the	2.962471
1	white	6.615361
2	house	1.1595812
3	would	4.9597883
4	not	4.6344013
5	agree	7.6807404
6	to	1.1497574
