0	within	8.379848
1	minutes	11.946369
2	after	4.3076267
3	the	1.3226643
4	stock	5.4031515
5	market	0.25411892
6	closed	3.9288492
7	friday	4.204446
8	,	2.2361984
9	i	7.713784
10	called	8.427217
11	sen.	9.689655
12	bill	8.408469
13	bradley	10.253855
14	of	5.230225
15	new	5.7867785
16	jersey	2.7534246
17	,	1.0422182
18	advised	9.713039
19	him	5.677643
20	that	2.3676887
21	the	1.3563595
22	dow	5.720596
23	jones	0.019955635
24	industrial	0.6399107
25	average	0.010669708
26	had	2.9839277
27	declined	6.8777957
28	by	6.1072073
29	190	7.496705
0	points	8.773093
1	late	6.3179855
2	that	6.7804875
3	afternoon	4.5033913
4	,	1.2517204
5	and	2.8324819
6	OOV	2.2062807
7	informed	10.273807
8	him	5.5337524
9	that	3.315247
10	he	3.3790088
11	and	5.692899
12	his	2.3963485
13	fellow	3.591321
14	democrats	7.450558
15	were	4.6164055
16	to	5.1419797
17	blame	6.280184
18	.	3.5712218
19	EOS	0.0097026825
20	they	4.9279985
21	had	4.8690934
22	dealt	12.576635
23	a	3.746748
24	major	4.717775
25	setback	6.5366707
26	that	5.7004995
27	afternoon	7.7394447
28	to	4.773813
29	president	8.430554
0	bush	7.982019
1	's	3.013495
2	capital-gains	8.072371
3	tax	0.77239895
4	cut	0.43773174
5	proposal	9.750599
6	,	1.9318795
7	which	2.6871333
8	had	4.052278
9	seemed	8.323954
10	in	3.631369
11	the	1.2606649
12	bag	10.893333
13	after	6.9512925
14	it	3.8187547
15	passed	9.956853
16	the	2.2425728
17	house	7.034218
18	OOV	3.503087
19	earlier	7.144149
20	in	4.5633173
21	the	0.8882704
22	month	5.4485884
23	.	1.1095781
24	EOS	0.018954277
25	sen.	6.812531
26	bradley	11.407959
27	has	4.929348
28	it	6.2173104
29	in	4.8754153
0	his	6.4296346
1	mind	6.64667
2	that	4.325297
3	such	6.233289
4	a	2.105371
5	tax	8.279102
6	cut	1.586791
7	would	1.9298749
8	OOV	3.9266133
9	the	1.2824316
10	tax	5.8715224
11	reform	5.361069
12	he	9.2166
13	helped	6.473412
14	engineer	10.916817
15	in	5.586673
16	1986	5.576316
17	.	0.59482384
18	EOS	0.010720253
19	but	3.475902
20	he	2.8867416
21	knows	7.6606627
22	that	2.0230627
23	as	6.432667
24	many	2.960472
25	as	0.9123688
26	20	3.6467328
27	of	4.7090154
28	his	3.7946305
29	fellow	7.781122
0	democrats	9.309263
1	are	3.7801242
2	OOV	2.3031511
3	to	2.611534
4	vote	7.7320547
5	for	2.506823
6	the	1.3513546
7	cut	9.830568
8	,	2.4261599
9	popular	11.6753
10	among	7.1886067
11	their	4.7802258
12	constituents	6.607771
13	.	1.6279736
14	EOS	0.13054752
15	as	5.3272758
16	a	1.5816131
17	result	0.36158752
18	,	0.35243893
19	he	3.2610097
20	took	5.0696015
21	the	2.419343
22	lead	8.807747
23	in	3.8729062
24	arguing	13.224008
25	that	0.19530392
26	the	0.9991684
27	cut	9.411134
28	should	5.4473433
29	be	0.7652092
0	blocked	11.9235
1	on	5.3977547
2	procedural	10.449569
3	grounds	2.7378268
4	.	0.8728018
5	EOS	0.00784874
6	he	3.913228
7	helped	7.8968534
8	persuade	2.8706584
9	10	8.991619
10	of	4.088599
11	these	5.257576
12	senators	9.228427
13	to	2.2028341
14	support	5.7209864
15	him	8.08588
16	and	2.8257399
17	majority	12.67962
18	leader	2.9019938
19	george	1.7807608
20	mitchell	0.64340305
21	on	6.972618
22	these	7.998184
23	grounds	5.463131
24	.	0.9741163
25	EOS	0.010921478
26	the	1.7799883
27	budget	7.8834715
28	reconciliation	17.892288
29	had	6.145253
0	to	3.874485
1	be	3.0900521
2	dealt	12.823757
3	with	0.20025826
4	by	6.261244
5	the	1.7368126
6	oct.	7.1400604
7	15	4.431815
8	deadline	4.2955112
9	,	2.410276
10	and	2.9187703
11	these	7.54487
12	senate	10.279406
13	democrats	2.941947
14	refused	6.3523254
15	to	3.0793495
16	agree	7.771457
17	to	1.7389765
18	allow	6.2524776
19	a	3.0218072
20	vote	6.720105
21	to	0.24186039
22	OOV	2.581828
23	capital	7.0796256
24	gains	2.3938613
25	to	3.9048634
26	the	2.3143673
27	budget	6.5481534
28	bill	4.6568427
29	,	2.0601044
0	knowing	11.282231
1	it	3.6830993
2	would	3.3641467
3	pass	7.637654
4	.	2.1114583
5	EOS	0.03829384
6	denied	13.019905
7	a	3.1656828
8	vote	8.3788595
9	on	2.9072657
10	substance	11.609073
11	,	1.86869
12	the	2.6038141
13	gop	8.181173
14	leadership	3.886558
15	in	5.602974
16	the	1.0538378
17	senate	5.053785
18	on	6.8964424
19	friday	7.1937294
20	morning	6.379179
21	was	5.940095
22	OOV	1.6536503
23	with	3.290667
24	a	1.8871193
25	hard	7.5268245
26	choice	8.950129
27	.	0.76193047
28	EOS	0.022748947
29	it	3.9983687
0	could	6.3692217
1	throw	7.264325
2	in	0.74129486
3	the	1.3333359
4	OOV	1.852766
5	and	3.3104043
6	hope	8.703611
7	to	2.5148773
8	win	4.409601
9	on	4.4278874
10	capital	7.5161304
11	gains	3.5050864
12	late	8.832064
13	this	4.063286
14	month	2.8576946
15	,	1.6220503
16	or	4.2211804
17	it	5.888173
18	could	3.9581156
19	follow	7.239824
20	the	1.2687769
21	white	6.9345455
22	house	0.0948267
23	strategy	10.12486
24	,	2.5544224
25	to	4.2585983
26	veto	6.4276524
27	reconciliation	14.486958
28	unless	10.193366
29	capital	10.565052
0	gains	9.074082
1	was	4.6657543
2	OOV	3.1206064
3	.	1.921464
4	EOS	0.014578819
5	the	1.8699093
6	u.s.	4.883488
7	chamber	6.849903
8	of	1.7321453
9	commerce	1.6898971
10	has	3.1612034
11	been	3.0121012
12	in	4.7133455
13	the	1.6775703
14	OOV	2.153511
15	in	5.7425423
16	supporting	10.604246
17	the	0.7615299
18	bush	7.8320007
19	proposal	9.659304
20	.	0.9757862
21	EOS	0.0124053955
22	it	3.9978576
23	endorsed	10.887341
24	the	1.134592
25	white	5.790448
26	house	0.045433044
27	strategy	10.36538
28	,	2.5307407
29	OOV	3.28759
0	it	5.2958326
1	to	4.505129
2	be	2.4023113
3	the	2.5369377
4	OOV	2.4007835
5	way	5.5227394
6	to	2.2414126
7	victory	9.32867
8	.	1.8640151
9	EOS	0.0743103
10	at	4.881365
11	noon	9.524071
12	friday	4.210343
13	,	0.27560425
14	a	4.2085447
15	senior	8.355405
16	white	10.141897
17	house	0.26611233
18	official	4.7999825
19	advised	10.811998
20	richard	6.4475613
21	OOV	1.479104
22	,	0.12636185
23	the	3.1749916
24	chamber	8.051504
25	's	3.9543242
26	chief	3.670889
27	economist	4.3734446
28	,	1.5417185
29	that	7.13066
0	the	3.2015219
1	white	6.3070993
2	house	0.11076355
3	would	4.1352673
4	not	4.358187
5	agree	7.496259
6	to	1.1821833
7	a	3.8414278
8	budget	6.628619
9	reconciliation	16.660946
10	bill	1.034091
11	unless	7.5322027
12	it	1.8573837
13	had	3.3904424
14	firm	9.208803
15	assurances	11.40532
16	that	1.8974757
17	a	3.4669924
18	vote	8.307204
