0	within	8.584032
1	minutes	11.084049
2	after	3.3117027
3	the	1.0835047
4	stock	4.974674
5	market	0.42664242
6	closed	3.9609218
7	friday	4.9397902
8	,	1.5414238
9	i	9.07034
10	called	9.816164
11	sen.	13.104119
12	bill	10.164053
13	bradley	11.8300705
14	of	7.3002825
15	new	6.105406
16	jersey	1.9570494
17	,	2.3279963
18	advised	9.843955
19	him	2.3724003
20	that	1.8585062
21	the	2.3134842
22	dow	8.070826
23	jones	0.3395357
24	industrial	0.47701645
25	average	0.010961533
26	had	2.7630167
27	declined	5.9841576
28	by	6.1867237
29	190	9.17276
0	points	8.745358
1	late	7.2297306
2	that	6.3861594
3	afternoon	4.312677
4	,	2.7422242
5	and	3.417708
6	OOV	2.9870539
7	informed	10.917851
8	him	10.273626
9	that	3.8106508
10	he	3.0458474
11	and	4.5979238
12	his	2.1743994
13	fellow	4.593848
14	democrats	7.582057
15	were	3.6702437
16	to	4.708051
17	blame	5.788091
18	.	2.6003284
19	EOS	0.0039539337
20	they	4.8620696
21	had	4.3993187
22	dealt	14.306571
23	a	3.2503233
24	major	3.7117767
25	setback	4.224766
26	that	5.8901
27	afternoon	7.165561
28	to	4.8173885
29	president	9.93736
0	bush	7.9584284
1	's	3.2559419
2	capital-gains	7.26055
3	tax	2.036255
4	cut	0.6110172
5	proposal	10.088171
6	,	1.3972044
7	which	2.7938967
8	had	4.087492
9	seemed	7.7738957
10	in	4.763641
11	the	1.7100229
12	bag	11.125741
13	after	8.298563
14	it	4.5227876
15	passed	6.186614
16	the	1.8676424
17	house	5.4613757
18	OOV	3.2927918
19	earlier	7.824313
20	in	4.0841827
21	the	1.5694065
22	month	4.6756406
23	.	0.7307844
24	EOS	0.0053653717
25	sen.	7.5855265
26	bradley	10.384391
27	has	5.436087
28	it	7.5346117
29	in	5.2573533
0	his	6.5394816
1	mind	6.3570232
2	that	4.533358
3	such	6.790844
4	a	1.9591618
5	tax	8.051869
6	cut	1.533144
7	would	2.5982828
8	OOV	4.1092205
9	the	1.3376408
10	tax	5.04983
11	reform	4.39159
12	he	7.6659136
13	helped	7.1105857
14	engineer	16.762085
15	in	4.320229
16	1986	6.104143
17	.	0.959857
18	EOS	0.0036201477
19	but	3.0769787
20	he	3.0945978
21	knows	6.652711
22	that	1.0360804
23	as	4.503084
24	many	3.1007748
25	as	0.75590706
26	20	3.721375
27	of	4.134883
28	his	3.2965012
29	fellow	8.097207
0	democrats	9.659235
1	are	3.0713944
2	OOV	2.6897922
3	to	2.5611544
4	vote	7.697528
5	for	3.8370671
6	the	1.5838642
7	cut	9.929419
8	,	2.288434
9	popular	13.557227
10	among	8.783913
11	their	5.332465
12	constituents	6.0904036
13	.	1.2687044
14	EOS	0.058143616
15	as	5.099736
16	a	1.9466324
17	result	0.5397072
18	,	0.24548149
19	he	2.6633081
20	took	5.227555
21	the	1.6458311
22	lead	7.081986
23	in	3.3844705
24	arguing	11.264277
25	that	0.15260983
26	the	1.1184406
27	cut	8.898149
28	should	7.1486764
29	be	0.61472034
0	blocked	11.664178
1	on	5.3987
2	procedural	8.953253
3	grounds	4.5107794
4	.	0.91548157
5	EOS	0.007493973
6	he	3.8383088
7	helped	7.0316887
8	persuade	6.719535
9	10	10.258707
10	of	4.2264996
11	these	5.635357
12	senators	6.965022
13	to	2.3976364
14	support	5.0333886
15	him	4.9840074
16	and	4.518291
17	majority	10.6655245
18	leader	3.0107012
19	george	3.3389506
20	mitchell	0.4787035
21	on	5.767207
22	these	7.5895653
23	grounds	6.3672013
24	.	1.1667643
25	EOS	0.0019168854
26	the	1.8443675
27	budget	8.12317
28	reconciliation	19.163517
29	had	5.5079417
0	to	3.9817367
1	be	3.007113
2	dealt	12.493565
3	with	0.16217327
4	by	6.4439297
5	the	1.6952286
6	oct.	8.365217
7	15	2.7671518
8	deadline	2.262289
9	,	2.5218763
10	and	2.9589849
11	these	7.4239855
12	senate	9.469216
13	democrats	3.9801393
14	refused	5.4943624
15	to	0.52592087
16	agree	7.0282793
17	to	1.6108208
18	allow	6.5050673
19	a	3.4342213
20	vote	5.7335343
21	to	0.44285488
22	OOV	3.3386354
23	capital	7.890947
24	gains	3.5742378
25	to	3.4465885
26	the	2.2285194
27	budget	5.6199794
28	bill	5.375978
29	,	1.5049295
0	knowing	12.249819
1	it	3.749072
2	would	2.8053856
3	pass	7.916838
4	.	3.109138
5	EOS	0.074786186
6	denied	11.845619
7	a	2.5962677
8	vote	5.4772263
9	on	1.3113737
10	substance	14.443905
11	,	0.8740387
12	the	1.931078
13	gop	6.8988314
14	leadership	1.823883
15	in	5.321639
16	the	1.6280537
17	senate	3.6220636
18	on	5.0377975
19	friday	8.064764
20	morning	8.610195
21	was	6.0056477
22	OOV	3.0091076
23	with	5.3274517
24	a	2.0481548
25	hard	9.084034
26	choice	9.895147
27	.	0.83959484
28	EOS	0.0052719116
29	it	3.809473
0	could	6.8750396
1	throw	7.4108944
2	in	1.8880892
3	the	1.1535912
4	OOV	1.9539471
5	and	4.0224733
6	hope	7.5947638
7	to	1.7714319
8	win	5.2729516
9	on	5.2162704
10	capital	7.5947638
11	gains	3.338705
12	late	10.875118
13	this	4.5919805
14	month	1.7280521
15	,	1.7144156
16	or	5.191947
17	it	3.9600806
18	could	3.137353
19	follow	8.383846
20	the	1.6059294
21	white	8.158686
22	house	0.21406364
23	strategy	9.874974
24	,	3.2686176
25	to	3.7937717
26	veto	8.031586
27	reconciliation	16.294376
28	unless	8.0189085
29	capital	11.382306
0	gains	8.7692
1	was	5.2020044
2	OOV	3.3041306
3	.	2.3070126
4	EOS	0.020162582
5	the	1.8350987
6	u.s.	5.0884204
7	chamber	6.9791536
8	of	0.4911623
9	commerce	1.2578468
10	has	4.3901286
11	been	1.8546867
12	in	4.7989187
13	the	1.8818684
14	OOV	3.026638
15	in	5.0012136
16	supporting	10.503644
17	the	1.0851641
18	bush	5.783286
19	proposal	7.052612
20	.	1.6769924
21	EOS	0.0034427643
22	it	3.809691
23	endorsed	12.295104
24	the	0.74103737
25	white	6.199391
26	house	0.0338974
27	strategy	9.406729
28	,	2.1209517
29	OOV	3.5902357
0	it	5.229478
1	to	5.2068553
2	be	2.3464317
3	the	3.3923182
4	OOV	2.323205
5	way	6.009694
6	to	2.3694983
7	victory	8.674881
8	.	1.4017439
9	EOS	0.12728119
10	at	5.071389
11	noon	11.556853
12	friday	5.8259473
13	,	0.1324606
14	a	3.3117647
15	senior	6.79438
16	white	9.653756
17	house	0.38959312
18	official	2.1114616
19	advised	11.043357
20	richard	7.887706
21	OOV	2.53786
22	,	0.4338045
23	the	2.6008768
24	chamber	8.469943
25	's	2.8504963
26	chief	1.5655203
27	economist	4.4467354
28	,	2.2586403
29	that	5.9407506
0	the	3.0799975
1	white	6.204777
2	house	0.039645195
3	would	5.4584184
4	not	3.4071121
5	agree	6.082003
6	to	1.0173321
7	a	4.5038414
8	budget	6.9981947
9	reconciliation	17.064056
10	bill	1.9212694
11	unless	6.798227
12	it	1.4631748
13	had	3.8435588
14	firm	13.243277
15	assurances	12.587438
16	that	3.4054499
17	a	4.640673
18	vote	7.8221436
19	on	2.1166534
20	substance	12.816831
21	would	4.7635975
22	be	0.91647243
23	permitted	5.360571
24	in	2.6571264
25	the	1.1034174
26	senate	4.9755
27	.	1.5481873
28	EOS	0.003145218
29	two	6.4847946
0	hours	9.626249
1	later	6.3196816
2	,	0.9173422
3	the	2.4910607
4	first	5.092629
5	word	9.606843
6	emerged	8.918705
7	on	3.7689161
8	capitol	5.9883184
9	hill	0.17640495
10	that	5.1610217
11	the	2.4868402
12	administration	5.167254
13	had	3.0324392
14	agreed	5.0033193
15	to	0.7211561
16	reconciliation	11.467479
17	with	5.4509864
18	no	6.551482
19	such	5.138506
20	assurances	12.684621
21	from	3.9354758
22	senate	6.7447977
23	democrats	2.9393635
24	.	1.4291115
25	EOS	0.0014038086
26	mr.	3.3762865
27	OOV	1.0783377
28	was	3.2981434
29	shocked	6.331041
0	,	2.9704003
1	OOV	3.1091938
2	the	3.7561798
3	office	7.2527657
4	of	1.030263
5	richard	10.4273405
6	darman	7.182229
7	,	0.92127323
8	director	7.60765
9	of	0.16621685
10	the	0.8919296
11	office	5.0768785
12	of	0.982769
13	management	4.1855183
14	and	2.01608
15	budget	8.747531
16	,	5.2394223
17	and	2.328332
18	the	2.3724136
19	administration	5.065467
20	's	1.2574129
21	chief	2.6283193
22	strategist	14.647356
23	on	5.241339
24	this	4.1815877
25	issue	4.5241957
26	.	0.7837839
27	EOS	0.0029468536
28	he	3.8560739
29	left	7.542485
0	a	4.0131397
1	message	8.427545
2	accusing	14.7863655
3	mr.	4.167364
4	darman	8.432541
5	of	4.9442873
6	selling	7.988664
7	out	4.3627634
8	.	3.430808
9	EOS	0.065029144
10	it	4.0074735
11	was	2.6419668
12	the	2.4281936
13	senate	8.887155
14	republicans	6.817865
15	,	3.0068913
16	though	5.575638
17	,	2.0337896
18	who	7.004633
19	had	2.945465
20	edged	11.60208
21	away	5.1551666
22	from	1.1326513
23	the	1.3507919
24	veto	11.030958
25	strategy	10.510656
26	.	1.1526394
27	EOS	0.004114151
28	the	1.854847
29	stock	5.1578927
0	market	6.5088453
1	reacted	6.7851777
2	as	7.221923
3	mr.	6.1231704
4	OOV	1.8764429
5	did	4.944427
6	,	3.4828825
7	crumbling	13.748747
8	as	5.193836
9	it	4.1148143
10	absorbed	12.615715
11	the	3.3567867
12	news	7.4045277
13	that	2.2965307
14	mr.	4.0518665
15	darman	9.88826
16	's	2.625884
17	strategy	7.107608
18	had	5.3327894
19	been	1.9087191
20	abandoned	8.898778
21	.	0.95728016
22	EOS	0.008716583
23	the	1.8062029
24	stock	5.2216897
25	market	1.4185772
26	,	3.2240086
27	after	5.627875
28	all	3.522676
29	,	2.3176126
0	represents	9.430656
1	the	2.0989022
2	collective	10.59002
3	expectations	12.635697
4	about	8.039148
5	the	0.76287556
6	value	5.9673176
7	of	0.052574158
8	the	0.705451
9	future	6.5556364
10	income	9.428346
11	stream	13.665638
12	of	1.2590027
13	the	1.3239985
14	nation	3.9309812
15	's	0.6772289
16	capital	6.026923
17	stock	4.9105806
18	,	2.4892807
19	discounted	11.66442
20	to	6.8717594
21	present	9.310807
22	value	7.733528
23	.	2.0548801
24	EOS	0.018299103
25	why	7.065912
26	should	3.6250043
27	it	4.396933
28	be	3.4814205
29	so	5.155283
0	surprising	10.457353
1	that	1.9829693
2	a	3.6691675
3	30	8.104539
4	%	0.020195961
5	cut	6.07335
6	in	1.5528622
7	the	0.9853277
8	capital-gains	7.945455
9	tax	0.4519577
10	would	4.5734806
11	have	2.5164251
12	such	6.8612833
13	an	2.7952166
14	enormous	6.6999617
15	impact	5.74102
16	on	2.035406
17	the	1.0991879
18	value	7.179874
19	of	0.14546204
20	the	1.0155182
21	nation	4.67773
22	's	0.2266941
23	capital	4.2428365
24	stock	4.3247247
25	?	8.6783085
